<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
LKOH,D,20180104,000000,3501.0000000
LKOH,D,20180105,000000,3569.5000000
LKOH,D,20180109,000000,3628.5000000
LKOH,D,20180110,000000,3641.0000000
LKOH,D,20180111,000000,3687.5000000
LKOH,D,20180112,000000,3908.0000000
LKOH,D,20180115,000000,3876.5000000
LKOH,D,20180116,000000,3862.0000000
LKOH,D,20180117,000000,3851.5000000
LKOH,D,20180118,000000,3855.0000000
LKOH,D,20180119,000000,3825.5000000
LKOH,D,20180122,000000,3870.0000000
LKOH,D,20180123,000000,3841.5000000
LKOH,D,20180124,000000,3850.0000000
LKOH,D,20180125,000000,3825.0000000
LKOH,D,20180126,000000,3821.0000000
LKOH,D,20180129,000000,3778.0000000
LKOH,D,20180130,000000,3713.0000000
LKOH,D,20180131,000000,3728.0000000
LKOH,D,20180201,000000,3760.5000000
LKOH,D,20180202,000000,3797.0000000
LKOH,D,20180205,000000,3752.0000000
LKOH,D,20180206,000000,3655.5000000
LKOH,D,20180207,000000,3735.0000000
LKOH,D,20180208,000000,3686.0000000
LKOH,D,20180209,000000,3617.5000000
LKOH,D,20180212,000000,3656.5000000
LKOH,D,20180213,000000,3729.5000000
LKOH,D,20180214,000000,3709.0000000
LKOH,D,20180215,000000,3730.0000000
LKOH,D,20180216,000000,3751.0000000
LKOH,D,20180219,000000,3715.0000000
LKOH,D,20180220,000000,3744.0000000
LKOH,D,20180221,000000,3808.5000000
LKOH,D,20180222,000000,3836.0000000
LKOH,D,20180226,000000,3839.5000000
LKOH,D,20180227,000000,3838.5000000
LKOH,D,20180228,000000,3776.5000000
LKOH,D,20180301,000000,3754.0000000
LKOH,D,20180302,000000,3749.5000000
LKOH,D,20180305,000000,3730.0000000
LKOH,D,20180306,000000,3744.0000000
LKOH,D,20180307,000000,3721.0000000
LKOH,D,20180309,000000,3789.0000000
LKOH,D,20180312,000000,3770.0000000
LKOH,D,20180313,000000,3773.0000000
LKOH,D,20180314,000000,3742.0000000
LKOH,D,20180315,000000,3800.0000000
LKOH,D,20180316,000000,3874.5000000
LKOH,D,20180319,000000,3815.0000000
LKOH,D,20180320,000000,3860.0000000
LKOH,D,20180321,000000,3874.0000000
LKOH,D,20180322,000000,3857.0000000
LKOH,D,20180323,000000,3874.5000000
LKOH,D,20180326,000000,3800.0000000
LKOH,D,20180327,000000,3878.0000000
LKOH,D,20180328,000000,3927.0000000
LKOH,D,20180329,000000,3991.5000000
LKOH,D,20180330,000000,3961.0000000
LKOH,D,20180402,000000,3955.5000000
LKOH,D,20180403,000000,3951.0000000
LKOH,D,20180404,000000,3939.0000000
LKOH,D,20180405,000000,3990.0000000
LKOH,D,20180406,000000,3939.0000000
LKOH,D,20180409,000000,3620.0000000
LKOH,D,20180410,000000,3908.5000000
LKOH,D,20180411,000000,4070.0000000
LKOH,D,20180412,000000,3979.0000000
LKOH,D,20180413,000000,3902.0000000
LKOH,D,20180416,000000,3892.0000000
LKOH,D,20180417,000000,3940.0000000
LKOH,D,20180418,000000,4030.0000000
LKOH,D,20180419,000000,4015.0000000
LKOH,D,20180420,000000,3985.0000000
LKOH,D,20180423,000000,3974.0000000
LKOH,D,20180424,000000,3999.5000000
LKOH,D,20180425,000000,4029.0000000
LKOH,D,20180426,000000,4140.0000000
LKOH,D,20180427,000000,4212.0000000
LKOH,D,20180428,000000,4178.0000000
LKOH,D,20180430,000000,4156.5000000
LKOH,D,20180502,000000,4141.0000000
LKOH,D,20180503,000000,4068.0000000
LKOH,D,20180504,000000,4108.0000000
LKOH,D,20180507,000000,4121.0000000
LKOH,D,20180508,000000,4180.0000000
LKOH,D,20180510,000000,4235.0000000
LKOH,D,20180511,000000,4383.0000000
LKOH,D,20180514,000000,4407.5000000
LKOH,D,20180515,000000,4392.0000000
LKOH,D,20180516,000000,4410.0000000
LKOH,D,20180517,000000,4354.0000000
LKOH,D,20180518,000000,4450.0000000
LKOH,D,20180521,000000,4398.5000000
LKOH,D,20180522,000000,4360.0000000
LKOH,D,20180523,000000,4263.0000000
LKOH,D,20180524,000000,4230.0000000
LKOH,D,20180525,000000,4248.0000000
LKOH,D,20180528,000000,4290.0000000
LKOH,D,20180529,000000,4224.0000000
LKOH,D,20180530,000000,4246.5000000
LKOH,D,20180531,000000,4209.0000000
LKOH,D,20180601,000000,4205.5000000
LKOH,D,20180604,000000,4299.0000000
LKOH,D,20180605,000000,4278.0000000
LKOH,D,20180606,000000,4264.5000000
LKOH,D,20180607,000000,4250.0000000
LKOH,D,20180608,000000,4159.5000000
LKOH,D,20180609,000000,4193.0000000
LKOH,D,20180611,000000,4159.5000000
LKOH,D,20180613,000000,4140.0000000
LKOH,D,20180614,000000,4090.0000000
LKOH,D,20180615,000000,4055.0000000
LKOH,D,20180618,000000,4045.5000000
LKOH,D,20180619,000000,4091.0000000
LKOH,D,20180620,000000,4132.0000000
LKOH,D,20180621,000000,4135.0000000
LKOH,D,20180622,000000,4125.0000000
LKOH,D,20180625,000000,4140.0000000
LKOH,D,20180626,000000,4154.0000000
LKOH,D,20180627,000000,4222.0000000
LKOH,D,20180628,000000,4230.5000000
LKOH,D,20180629,000000,4350.0000000
LKOH,D,20180702,000000,4376.0000000
LKOH,D,20180703,000000,4325.0000000
LKOH,D,20180704,000000,4334.5000000
LKOH,D,20180705,000000,4462.0000000
LKOH,D,20180706,000000,4415.5000000
LKOH,D,20180709,000000,4452.0000000
LKOH,D,20180710,000000,4355.0000000
LKOH,D,20180711,000000,4280.0000000
LKOH,D,20180712,000000,4236.0000000
LKOH,D,20180713,000000,4319.0000000
LKOH,D,20180716,000000,4300.5000000
LKOH,D,20180717,000000,4262.5000000
LKOH,D,20180718,000000,4299.0000000
LKOH,D,20180719,000000,4334.0000000
LKOH,D,20180720,000000,4300.0000000
LKOH,D,20180723,000000,4340.0000000
LKOH,D,20180724,000000,4322.0000000
LKOH,D,20180725,000000,4385.0000000
LKOH,D,20180726,000000,4420.0000000
LKOH,D,20180727,000000,4425.0000000
LKOH,D,20180730,000000,4410.0000000
LKOH,D,20180731,000000,4451.5000000
LKOH,D,20180801,000000,4494.0000000
LKOH,D,20180802,000000,4501.5000000
LKOH,D,20180803,000000,4499.5000000
LKOH,D,20180806,000000,4479.0000000
LKOH,D,20180807,000000,4520.0000000
LKOH,D,20180808,000000,4499.0000000
LKOH,D,20180809,000000,4598.0000000
LKOH,D,20180810,000000,4577.0000000
LKOH,D,20180813,000000,4541.0000000
LKOH,D,20180814,000000,4460.0000000
LKOH,D,20180815,000000,4428.5000000
LKOH,D,20180816,000000,4396.0000000
LKOH,D,20180817,000000,4375.0000000
LKOH,D,20180820,000000,4386.0000000
LKOH,D,20180821,000000,4465.0000000
LKOH,D,20180822,000000,4512.5000000
LKOH,D,20180823,000000,4450.0000000
LKOH,D,20180824,000000,4500.5000000
LKOH,D,20180827,000000,4577.0000000
LKOH,D,20180828,000000,4587.5000000
LKOH,D,20180829,000000,4638.5000000
LKOH,D,20180830,000000,4702.0000000
LKOH,D,20180831,000000,4700.5000000
LKOH,D,20180903,000000,4728.0000000
LKOH,D,20180904,000000,4717.0000000
LKOH,D,20180905,000000,4637.0000000
LKOH,D,20180906,000000,4610.5000000
LKOH,D,20180907,000000,4623.0000000
LKOH,D,20180910,000000,4688.5000000
LKOH,D,20180911,000000,4706.5000000
LKOH,D,20180912,000000,4622.5000000
LKOH,D,20180913,000000,4659.0000000
LKOH,D,20180914,000000,4604.0000000
LKOH,D,20180917,000000,4631.0000000
LKOH,D,20180918,000000,4685.0000000
LKOH,D,20180919,000000,4719.0000000
LKOH,D,20180920,000000,4701.0000000
LKOH,D,20180921,000000,4737.5000000
LKOH,D,20180924,000000,4780.0000000
LKOH,D,20180925,000000,4900.0000000
LKOH,D,20180926,000000,4828.5000000
LKOH,D,20180927,000000,4952.0000000
LKOH,D,20180928,000000,5022.0000000
LKOH,D,20181001,000000,5016.0000000
LKOH,D,20181002,000000,4898.5000000
LKOH,D,20181003,000000,5035.0000000
LKOH,D,20181004,000000,4990.0000000
LKOH,D,20181005,000000,4987.0000000
LKOH,D,20181008,000000,4966.0000000
LKOH,D,20181009,000000,4971.5000000
LKOH,D,20181010,000000,4901.5000000
LKOH,D,20181011,000000,4804.0000000
LKOH,D,20181012,000000,4806.0000000
LKOH,D,20181015,000000,4747.0000000
LKOH,D,20181016,000000,4795.0000000
LKOH,D,20181017,000000,4773.0000000
LKOH,D,20181018,000000,4694.5000000
LKOH,D,20181019,000000,4693.0000000
LKOH,D,20181022,000000,4673.5000000
LKOH,D,20181023,000000,4770.0000000
LKOH,D,20181024,000000,4995.0000000
LKOH,D,20181025,000000,4943.0000000
LKOH,D,20181026,000000,4888.5000000
LKOH,D,20181029,000000,4872.5000000
LKOH,D,20181030,000000,4778.5000000
LKOH,D,20181031,000000,4945.0000000
LKOH,D,20181101,000000,4937.0000000
LKOH,D,20181102,000000,4980.0000000
LKOH,D,20181106,000000,5055.0000000
LKOH,D,20181107,000000,5174.5000000
LKOH,D,20181108,000000,5160.0000000
LKOH,D,20181109,000000,5094.5000000
LKOH,D,20181112,000000,5129.0000000
LKOH,D,20181113,000000,4959.5000000
LKOH,D,20181114,000000,4856.5000000
LKOH,D,20181115,000000,4854.0000000
LKOH,D,20181116,000000,4824.0000000
LKOH,D,20181119,000000,4845.5000000
LKOH,D,20181120,000000,4809.5000000
LKOH,D,20181121,000000,4800.0000000
LKOH,D,20181122,000000,4813.5000000
LKOH,D,20181123,000000,4670.0000000
LKOH,D,20181126,000000,4623.0000000
LKOH,D,20181127,000000,4689.0000000
LKOH,D,20181128,000000,4717.5000000
LKOH,D,20181129,000000,4766.0000000
LKOH,D,20181130,000000,4896.0000000
LKOH,D,20181203,000000,5098.5000000
LKOH,D,20181204,000000,5209.0000000
LKOH,D,20181205,000000,5260.0000000
LKOH,D,20181206,000000,5162.5000000
LKOH,D,20181207,000000,5266.5000000
LKOH,D,20181210,000000,5173.5000000
LKOH,D,20181211,000000,5267.0000000
LKOH,D,20181212,000000,5102.0000000
LKOH,D,20181213,000000,5131.5000000
LKOH,D,20181214,000000,5100.0000000
LKOH,D,20181217,000000,5100.0000000
LKOH,D,20181218,000000,4925.0000000
LKOH,D,20181219,000000,4910.0000000
LKOH,D,20181220,000000,4808.5000000
LKOH,D,20181221,000000,4930.0000000
LKOH,D,20181224,000000,4909.0000000
LKOH,D,20181225,000000,4810.0000000
LKOH,D,20181226,000000,4829.5000000
LKOH,D,20181227,000000,4884.0000000
LKOH,D,20181228,000000,4955.5000000
LKOH,D,20181229,000000,4997.0000000
LKOH,D,20190103,000000,5007.0000000
LKOH,D,20190104,000000,5074.5000000
LKOH,D,20190108,000000,5039.0000000
LKOH,D,20190109,000000,5060.0000000
LKOH,D,20190110,000000,5152.0000000
LKOH,D,20190111,000000,5200.0000000
LKOH,D,20190114,000000,5200.0000000
LKOH,D,20190115,000000,5195.0000000
LKOH,D,20190116,000000,5129.0000000
LKOH,D,20190117,000000,5184.5000000
LKOH,D,20190118,000000,5193.5000000
LKOH,D,20190121,000000,5200.0000000
LKOH,D,20190122,000000,5186.0000000
LKOH,D,20190123,000000,5205.5000000
LKOH,D,20190124,000000,5196.5000000
LKOH,D,20190125,000000,5215.0000000
LKOH,D,20190128,000000,5165.0000000
LKOH,D,20190129,000000,5196.5000000
LKOH,D,20190130,000000,5227.0000000
LKOH,D,20190131,000000,5272.5000000
LKOH,D,20190201,000000,5319.5000000
LKOH,D,20190204,000000,5350.0000000
LKOH,D,20190205,000000,5435.0000000
LKOH,D,20190206,000000,5461.0000000
LKOH,D,20190207,000000,5385.0000000
LKOH,D,20190208,000000,5386.0000000
LKOH,D,20190211,000000,5419.5000000
LKOH,D,20190212,000000,5439.0000000
LKOH,D,20190213,000000,5351.0000000
LKOH,D,20190214,000000,5360.5000000
LKOH,D,20190215,000000,5426.0000000
LKOH,D,20190218,000000,5483.5000000
LKOH,D,20190219,000000,5443.5000000
LKOH,D,20190220,000000,5445.0000000
LKOH,D,20190221,000000,5447.5000000
LKOH,D,20190222,000000,5527.0000000
LKOH,D,20190225,000000,5533.0000000
LKOH,D,20190226,000000,5551.0000000
LKOH,D,20190227,000000,5580.0000000
LKOH,D,20190228,000000,5501.0000000
LKOH,D,20190301,000000,5500.5000000
LKOH,D,20190304,000000,5546.5000000
LKOH,D,20190305,000000,5622.5000000
LKOH,D,20190306,000000,5713.0000000
LKOH,D,20190307,000000,5677.0000000
LKOH,D,20190311,000000,5561.0000000
LKOH,D,20190312,000000,5576.0000000
LKOH,D,20190313,000000,5609.0000000
LKOH,D,20190314,000000,5608.0000000
LKOH,D,20190315,000000,5662.5000000
LKOH,D,20190318,000000,5610.0000000
LKOH,D,20190319,000000,5682.5000000
LKOH,D,20190320,000000,5770.0000000
LKOH,D,20190321,000000,5759.0000000
LKOH,D,20190322,000000,5793.5000000
LKOH,D,20190325,000000,5740.0000000
LKOH,D,20190326,000000,5809.0000000
LKOH,D,20190327,000000,5850.0000000
LKOH,D,20190328,000000,5880.0000000
LKOH,D,20190329,000000,5894.0000000
LKOH,D,20190401,000000,5909.0000000
LKOH,D,20190402,000000,5958.0000000
LKOH,D,20190403,000000,5926.0000000
LKOH,D,20190404,000000,5865.0000000
LKOH,D,20190405,000000,5822.0000000
LKOH,D,20190408,000000,5826.0000000
LKOH,D,20190409,000000,5736.0000000
LKOH,D,20190410,000000,5692.0000000
LKOH,D,20190411,000000,5630.0000000
LKOH,D,20190412,000000,5600.0000000
LKOH,D,20190415,000000,5590.0000000
LKOH,D,20190416,000000,5609.5000000
LKOH,D,20190417,000000,5584.0000000
LKOH,D,20190418,000000,5610.0000000
LKOH,D,20190419,000000,5602.0000000
LKOH,D,20190422,000000,5690.0000000
LKOH,D,20190423,000000,5780.0000000
LKOH,D,20190424,000000,5760.0000000
LKOH,D,20190425,000000,5648.5000000
LKOH,D,20190426,000000,5588.0000000
LKOH,D,20190429,000000,5552.0000000
LKOH,D,20190430,000000,5511.0000000
LKOH,D,20190502,000000,5551.0000000
LKOH,D,20190503,000000,5453.0000000
LKOH,D,20190506,000000,5478.0000000
LKOH,D,20190507,000000,5405.5000000
LKOH,D,20190508,000000,5331.0000000
LKOH,D,20190510,000000,5290.0000000
LKOH,D,20190513,000000,5350.0000000
LKOH,D,20190514,000000,5188.5000000
LKOH,D,20190515,000000,5000.0000000
LKOH,D,20190516,000000,5200.0000000
LKOH,D,20190517,000000,5260.0000000
LKOH,D,20190520,000000,5172.5000000
LKOH,D,20190521,000000,5300.0000000
LKOH,D,20190522,000000,5317.5000000
LKOH,D,20190523,000000,5275.0000000
LKOH,D,20190524,000000,5240.0000000
LKOH,D,20190527,000000,5220.0000000
LKOH,D,20190528,000000,5100.0000000
LKOH,D,20190529,000000,5240.0000000
LKOH,D,20190530,000000,5230.0000000
LKOH,D,20190531,000000,5268.5000000
LKOH,D,20190603,000000,5254.5000000
LKOH,D,20190604,000000,5170.0000000
LKOH,D,20190605,000000,5103.0000000
LKOH,D,20190606,000000,5156.5000000
LKOH,D,20190607,000000,5133.0000000
LKOH,D,20190610,000000,5181.0000000
LKOH,D,20190611,000000,5237.0000000
LKOH,D,20190613,000000,5210.5000000
LKOH,D,20190614,000000,5178.5000000
LKOH,D,20190617,000000,5190.0000000
LKOH,D,20190618,000000,5230.0000000
LKOH,D,20190619,000000,5245.0000000
LKOH,D,20190620,000000,5320.0000000
LKOH,D,20190621,000000,5338.0000000
LKOH,D,20190624,000000,5270.0000000
LKOH,D,20190625,000000,5309.5000000
LKOH,D,20190626,000000,5358.5000000
LKOH,D,20190627,000000,5380.0000000
LKOH,D,20190628,000000,5305.0000000
LKOH,D,20190701,000000,5378.5000000
LKOH,D,20190702,000000,5372.0000000
LKOH,D,20190703,000000,5345.5000000
LKOH,D,20190704,000000,5464.5000000
LKOH,D,20190705,000000,5460.0000000
LKOH,D,20190708,000000,5357.5000000
LKOH,D,20190709,000000,5374.0000000
LKOH,D,20190710,000000,5365.0000000
LKOH,D,20190711,000000,5270.0000000
LKOH,D,20190712,000000,5263.0000000
